"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","FLOW_PU1","STATUS_PU1","FLOW_PU2","STATUS_PU2","FLOW_PU3","STATUS_PU3","FLOW_PU4","STATUS_PU4","FLOW_PU5","STATUS_PU5","FLOW_PU6","STATUS_PU6","FLOW_PU7","STATUS_PU7","FLOW_PU8","STATUS_PU8","FLOW_PU9","STATUS_PU9","FLOW_PU10","STATUS_PU10","FLOW_PU11","STATUS_PU11","FLOW_V2","STATUS_V2","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","ATT_FLAG"
"3153","12/11/16 08",1.73,4.68,3.8,4.24,3.13,5.5,4.8,96.84,"True",96.85,"True",0,"False",0,"False",0,"False",0,"False",50.08,"True",0,"False",0,"False",30.84,"True",0,"False",71.17,"True",2.98,34.67,29.86,71.53,29.82,87.01,26.96,62.83,26.84,74.08,32.34,31.44,"False"
"3154","12/11/16 09",1.92,4.93,3.43,4.52,2.49,5.24,3.74,95.81,"True",95.83,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",58.62,"True",2.98,35.22,32.35,70.72,32.35,62.47,30.31,60.8,30.31,57.62,34.59,33.69,"False"
"3155","12/11/16 10",2.16,5.5,3.03,2.9,1.65,5.03,2.6,93.07,"True",93.08,"True",0,"False",0,"False",0,"False",0,"False",50.68,"True",0,"False",0,"False",33.07,"True",0,"False",0,"False",2.98,36.68,28.46,69.34,28.42,84.47,28.51,59.72,28.38,67.81,39.91,29.84,"False"
"3156","12/11/16 11",2.38,4.63,3.39,2.81,1.65,5.16,2.5,93.67,"True",93.69,"True",0,"False",34.05,"True",0,"False",0,"False",48.85,"True",35.85,"True",0,"False",31.11,"True",0,"False",0,"False",2.98,36.36,24.46,88.16,24.52,84.07,21.25,81.73,21.13,67.47,39.28,26.22,"False"
"3157","12/11/16 12",2.59,3.75,3.86,2.92,2.07,5.34,2.62,92.46,"True",92.48,"True",0,"False",33.93,"True",0,"False",0,"False",48.38,"True",36.01,"True",0,"False",31.23,"True",0,"False",0,"False",2.98,37,23.65,87.55,23.71,84.13,21.87,82.08,21.75,67.69,40.02,25.41,"False"
"3158","12/11/16 13",2.84,2.88,4.29,3.07,2.46,5.5,2.78,92.6,"True",92.62,"True",0,"False",33.03,"True",0,"False",0,"False",48.05,"True",35.9,"True",0,"False",30.57,"True",0,"False",0,"False",2.98,36.93,22.92,88.29,22.98,84,22.1,82.51,21.99,70.13,40.02,24.66,"False"
"3159","12/11/16 14",3.08,2.03,4.74,3.19,2.86,5.5,3.16,92.06,"True",92.08,"True",0,"False",32.42,"True",0,"False",0,"False",47.5,"True",35.52,"True",0,"False",30.41,"True",0,"False",0,"False",2.98,37.22,22.2,88.54,22.25,84.29,22.61,83.67,22.5,71.17,40.4,23.92,"False"
"3160","12/11/16 15",3.33,1.18,5.19,3.4,3.39,5.5,3.67,91.83,"True",91.85,"True",0,"False",32.13,"True",0,"False",0,"False",46.93,"True",35.43,"True",0,"False",30.38,"True",0,"False",0,"False",2.98,37.34,21.45,88.23,21.5,84.54,22.86,84.09,22.75,71.52,40.6,23.16,"False"
"3161","12/11/16 16",3.57,0.57,5.1,3.73,3.91,5.5,4.15,91.9,"True",91.92,"True",0,"False",0,"False",0,"False",0,"False",47.77,"True",35.47,"True",0,"False",30.49,"True",0,"False",0,"False",2.98,37.3,23.74,73.58,23.7,85.24,22.89,84.04,22.78,71.18,40.63,25.1,"False"
"3162","12/11/16 17",3.55,0.97,4.75,4.03,3.5,5.5,4.56,95.59,"True",95.6,"True",0,"False",0,"False",0,"False",0,"False",49.26,"True",0,"False",0,"False",31.52,"True",0,"False",98.51,"True",2.98,35.34,27.54,73.4,27.5,86.27,28.42,63.2,28.3,73.25,30.18,29.28,"False"
"3163","12/11/16 18",3.59,1.49,4.41,4.3,2.86,5.3,3.82,95.16,"True",95.18,"True",0,"False",0,"False",0,"False",0,"False",49.36,"True",0,"False",0,"False",0,"False",0,"False",97.73,"True",2.98,35.57,28,72.11,27.96,86.54,31.29,62.28,31.29,57.39,30.64,29.74,"False"
"3164","12/11/16 19",3.69,1.99,4.03,4.54,2.17,5.03,2.48,95.07,"True",95.09,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.9,"True",0,"False",76.82,"True",2.98,35.62,30.98,71.37,30.98,62.68,28.43,60.94,28.31,68.34,33.31,32.41,"False"
"3165","12/11/16 20",3.73,2.78,3.64,3,1.44,5.24,2.67,96.38,"True",96.4,"True",0,"False",0,"False",0,"False",0,"False",50.66,"True",36.1,"True",0,"False",31.15,"True",0,"False",87.19,"True",2.98,34.92,28.59,70.78,28.55,84.6,20.95,81.01,20.84,67.04,31.17,30.27,"False"
"3166","12/11/16 21",3.53,3.15,3.24,2.97,1.77,5.37,2.58,96.87,"True",96.89,"True",0,"False",0,"False",0,"False",0,"False",51,"True",35.86,"True",0,"False",31.22,"True",0,"False",83.42,"True",2.98,34.66,28.77,67.85,28.73,84.09,20.65,81.13,20.54,66.52,31.33,30.43,"False"
"3167","12/11/16 22",3.3,3.32,3.21,2.74,2.09,5.43,2.28,97.66,"True",97.68,"True",0,"False",37.11,"True",0,"False",0,"False",50.82,"True",36.06,"True",0,"False",31.05,"True",0,"False",84.35,"True",2.97,34.23,27.66,86.02,27.73,83.45,20.09,80.21,19.98,66.51,30.67,29.77,"False"
"3168","12/11/16 23",3.05,3.27,3.6,2.38,2.23,5.49,2.09,97.08,"True",97.1,"True",0,"False",35.78,"True",0,"False",0,"False",50.38,"True",35.74,"True",0,"False",31.07,"True",0,"False",86.5,"True",2.97,34.54,27.65,88.4,27.72,84.32,20.44,81.11,20.32,66.79,30.66,29.76,"False"
"3169","13/11/16 00",2.86,3.27,4.06,2.47,2.51,5.5,2.16,96.12,"True",96.14,"True",0,"False",34.01,"True",0,"False",0,"False",49.51,"True",35.17,"True",0,"False",29.72,"True",0,"False",89.72,"True",2.98,35.06,27.73,91.5,27.79,86.08,21.36,83.04,21.26,72.15,30.71,29.81,"False"
"3170","13/11/16 01",2.75,3.34,4.61,2.93,3.03,5.5,3.01,95.75,"True",95.77,"True",0,"False",33.48,"True",0,"False",0,"False",48.89,"True",34.65,"True",0,"False",29.41,"True",0,"False",90.27,"True",2.98,35.25,27.83,92.47,27.89,87.36,21.69,84.26,21.58,73.46,30.8,29.9,"False"
"3171","13/11/16 02",2.7,3.42,5.16,3.54,3.67,5.5,3.95,95.61,"True",95.63,"True",0,"False",33.2,"True",0,"False",0,"False",48.41,"True",34.39,"True",0,"False",29.06,"True",0,"False",90.01,"True",2.98,35.33,27.93,93.03,27.99,88.35,21.86,84.87,21.76,74.72,30.89,29.99,"False"
"3172","13/11/16 03",2.77,3.73,5.12,4.24,3.77,5.45,4.56,93.31,"True",93.33,"True",0,"False",0,"False",0,"False",0,"False",48.15,"True",0,"False",0,"False",0,"False",0,"False",90.92,"True",2.98,36.55,29.91,76.56,29.87,90.72,31.56,64.68,31.56,61.31,32.5,31.6,"False"
"3173","13/11/16 04",3.11,4.36,4.93,4.33,3.37,5.24,3.7,92.24,"True",92.26,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",73.99,"True",2.98,37.12,33.09,76.53,33.09,69.75,32.29,64.48,32.29,60.6,35.39,34.49,"False"
"3174","13/11/16 05",3.46,5.14,4.75,3.61,3.02,5.01,2.88,91.97,"True",91.98,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",71.51,"True",2.98,37.27,33.64,76.17,33.64,68.9,32.59,64.17,32.59,59.64,35.93,35.03,"False"
"3175","13/11/16 06",3.88,5.5,4.56,2.92,2.68,5.1,3.03,87.57,"True",87.59,"True",0,"False",0,"False",0,"False",0,"False",48.65,"True",0,"False",0,"False",32.87,"True",0,"False",0,"False",2.98,39.56,28.61,75.01,28.58,88.5,31.93,63.18,31.8,71.94,43.62,29.98,"False"
"3176","13/11/16 07",4.35,4.99,4.31,3.68,2.19,5.49,3.91,87.36,"True",87.37,"True",0,"False",0,"False",0,"False",0,"False",48.73,"True",0,"False",0,"False",32.89,"True",0,"False",0,"False",2.98,39.67,28.09,74.05,28.06,87.83,32.23,62.84,32.1,72.19,43.85,29.46,"False"
"3177","13/11/16 08",4.62,4.47,4.02,4.27,1.72,5.49,4.96,110.68,"True",0,"False",0,"False",0,"False",0,"False",0,"False",48.85,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.99,27.08,27.57,72.95,27.53,87.08,32.8,61.51,32.8,58.4,39.7,28.94,"False"
"3178","13/11/16 09",4.75,4.09,3.69,4.24,1.71,5.13,3.25,112.51,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",37.91,"True",0,"False",0,"False",0,"False",0,"False",2.99,26.04,29.09,71.37,29.09,63.24,28.58,85.23,28.58,56.33,38.76,30.28,"False"
"3179","13/11/16 10",4.63,4.09,3.31,2.72,2.26,5.02,2.43,112.55,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.04,"True",36.06,"True",0,"False",31.49,"True",0,"False",0,"False",2.99,26.02,27.1,70.34,27.06,84.37,22.25,82.37,22.14,67.18,38.56,28.47,"False"
"3180","13/11/16 11",4.5,3.56,2.91,2.78,2.66,5.18,2.43,113.15,"True",0,"False",0,"False",34.43,"True",0,"False",0,"False",48.74,"True",35.88,"True",0,"False",31.4,"True",0,"False",0,"False",2.99,25.67,23.35,86.43,23.42,83.16,21.99,82.42,21.87,67.21,38.25,25.12,"False"
"3181","13/11/16 12",4.34,2.68,3.34,2.67,3.03,5.33,2.44,113.37,"True",0,"False",0,"False",34.59,"True",0,"False",0,"False",48.33,"True",35.56,"True",0,"False",31.5,"True",0,"False",0,"False",2.99,25.55,22.5,85.29,22.57,83.09,21.89,82.9,21.78,66.77,38.11,24.27,"False"
"3182","13/11/16 13",4.19,1.8,3.71,2.64,3.45,5.42,2.26,113.59,"True",0,"False",0,"False",33.72,"True",0,"False",0,"False",48.04,"True",35.54,"True",0,"False",31.44,"True",0,"False",0,"False",2.99,25.43,21.76,86.01,21.82,82.86,21.76,82.81,21.65,66.87,37.96,23.51,"False"
"3183","13/11/16 14",4.03,0.93,4.1,2.59,3.81,5.5,2.2,113.73,"True",0,"False",0,"False",33.46,"True",0,"False",0,"False",47.73,"True",35.22,"True",0,"False",31.09,"True",0,"False",0,"False",2.99,25.35,20.96,85.64,21.02,82.63,21.82,83.41,21.71,68.11,37.85,22.7,"False"
"3184","13/11/16 15",3.76,0.56,4.49,2.56,3.6,5.5,2.32,118.6,"True",0,"False",0,"False",34.52,"True",0,"False",0,"False",49.38,"True",0,"False",0,"False",32.14,"True",0,"False",92.52,"True",2.99,22.55,25.04,87.96,25.11,83.66,25.99,61.83,25.87,68.65,28.05,27.15,"False"
"3185","13/11/16 16",3.33,0.64,4.91,2.57,2.75,5.5,2.38,118.45,"True",0,"False",0,"False",34.94,"True",0,"False",0,"False",49.61,"True",0,"False",0,"False",32.02,"True",0,"False",92.33,"True",2.99,22.64,25.1,87.31,25.17,83.26,26.01,60.7,25.89,69.1,28.12,27.22,"False"
"3186","13/11/16 17",2.93,0.72,5.3,2.43,1.86,5.5,2.52,119.08,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.1,"True",0,"False",0,"False",32.19,"True",0,"False",82.94,"True",2.99,22.28,26.36,70.84,26.32,83.47,25.57,60.3,25.45,68.03,28.91,28.01,"False"
"3187","13/11/16 18",2.47,1.01,4.84,2.32,1.67,5.5,2.31,120.84,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.32,"True",34.98,"True",0,"False",30.21,"True",0,"False",73.35,"True",2.99,21.26,26.25,71.26,26.21,82.92,17.91,79.91,17.8,67.12,28.75,27.85,"False"
"3188","13/11/16 19",2,1.24,4.41,2.03,1.95,5.5,2.22,121.2,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.22,"True",34.81,"True",0,"False",30.23,"True",0,"False",69.91,"True",2.99,21.05,26.38,70.97,26.34,83.24,17.68,79.98,17.57,66.83,28.85,27.95,"False"
"3189","13/11/16 20",1.54,1.32,3.99,2.35,2.21,5.5,2.09,121.87,"True",0,"False",0,"False",0,"False",0,"False",36.92,"True",36.9,"True",34.46,"True",0,"False",30.28,"True",0,"False",68.34,"True",2.99,20.66,25.91,68.09,25.83,103.69,17.29,80.19,17.18,66.27,28.57,27.67,"False"
"3190","13/11/16 21",1.08,1.26,3.49,3.04,2.51,5.5,1.85,121.82,"True",0,"False",0,"False",0,"False",0,"False",36.54,"True",36.52,"True",34.42,"True",0,"False",30.06,"True",0,"False",68.5,"True",2.99,20.69,25.86,70.69,25.78,104.11,17.34,80.31,17.24,67.05,28.52,27.62,"False"
"3191","13/11/16 22",0.86,1.42,3.09,3.48,2.8,5.5,1.89,98.77,"True",98.79,"True",0,"False",0,"False",0,"False",0,"False",49.2,"True",35.19,"True",0,"False",30.09,"True",0,"False",81.88,"True",2.97,33.63,27.06,69.42,27.03,85.91,19.07,80.7,18.96,68.67,29.6,28.7,"False"
"3192","13/11/16 23",0.73,1.52,3.32,3.77,3.01,5.5,2.21,98.56,"True",98.58,"True",0,"False",34.68,"True",0,"False",0,"False",49.07,"True",34.64,"True",0,"False",30.25,"True",0,"False",87.57,"True",2.97,33.74,25.95,88.59,26.02,85.14,19.22,81.81,19.11,68.29,28.93,28.03,"False"
"3193","14/11/16 00",0.64,1.56,3.8,3.88,3.39,5.5,2.39,98.4,"True",98.42,"True",0,"False",34.77,"True",0,"False",0,"False",48.67,"True",34.38,"True",0,"False",30.04,"True",0,"False",87.66,"True",2.97,33.83,26,88.48,26.06,85.94,19.37,82.39,19.26,69.14,28.97,28.07,"False"
"3194","14/11/16 01",0.57,1.6,4.26,4.16,3.82,5.5,2.71,98.52,"True",98.54,"True",0,"False",34.13,"True",0,"False",0,"False",48.38,"True",33.77,"True",0,"False",29.34,"True",0,"False",86.75,"True",2.97,33.76,26.05,89.62,26.12,86.54,19.59,83.63,19.49,71.58,29.01,28.11,"False"
"3195","14/11/16 02",0.59,1.69,4.75,4.42,3.73,5.5,3.51,97.56,"True",97.58,"True",0,"False",33.71,"True",0,"False",0,"False",0,"False",0,"False",0,"False",30.55,"True",0,"False",79.6,"True",2.97,34.28,28.03,92.3,28.13,67.78,26.09,63.67,25.98,74.2,30.56,29.66,"False"
"3196","14/11/16 03",0.74,2.17,5.3,3.38,3.13,5.5,4.39,96.61,"True",96.63,"True",0,"False",33.31,"True",0,"False",0,"False",0,"False",0,"False",0,"False",30.05,"True",0,"False",80.12,"True",2.98,34.79,28.58,93.5,28.67,67.09,26.63,63.8,26.52,76.35,31.11,30.21,"False"
"3197","14/11/16 04",1,2.68,5.26,3.22,2.67,5.34,4.06,96.04,"True",96.06,"True",0,"False",0,"False",0,"False",0,"False",47.99,"True",0,"False",0,"False",0,"False",0,"False",85.27,"True",2.98,35.1,28.55,76.74,28.52,89.66,29.58,63.79,29.58,61.16,31.1,30.2,"False"
"3198","14/11/16 05",1.28,3.07,5.07,4.13,2.32,5.13,3.32,96.14,"True",96.16,"True",0,"False",0,"False",0,"False",0,"False",48.3,"True",0,"False",0,"False",0,"False",0,"False",83.27,"True",2.98,35.04,28.83,76.27,28.79,89.36,29.7,63.24,29.7,60.01,31.36,30.46,"False"
"3199","14/11/16 06",1.55,3.62,4.87,4.06,1.92,4.93,2.6,95.06,"True",95.08,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.25,"True",0,"False",65.97,"True",2.98,35.62,31.63,76,31.63,67.26,27.42,62.58,27.29,69.67,33.9,33,"False"
"3200","14/11/16 07",1.79,4.31,4.66,3,1.46,5.24,3.16,95.43,"True",95.45,"True",0,"False",0,"False",0,"False",0,"False",0,"False",35.49,"True",0,"False",30.13,"True",0,"False",60.32,"True",2.98,35.42,31.86,73.43,31.86,62.28,20.78,81.98,20.67,70.24,34.1,33.2,"False"
"3201","14/11/16 08",1.85,4.66,4.32,2.79,1.96,5.5,3.99,97.11,"True",97.13,"True",0,"False",0,"False",0,"False",0,"False",50.3,"True",35.26,"True",0,"False",30.08,"True",0,"False",69.9,"True",2.97,34.52,29.79,70.49,29.75,86.49,20.25,81.78,20.14,69.91,32.26,31.36,"False"
"3202","14/11/16 09",1.79,4.86,3.89,3.2,2.4,5.5,4.15,97.29,"True",97.31,"True",0,"False",0,"False",0,"False",0,"False",50.86,"True",35.56,"True",0,"False",30.25,"True",0,"False",67.86,"True",2.97,34.43,29.91,70.72,29.87,85.51,20.02,81.02,19.91,69.1,32.38,31.48,"False"
"3203","14/11/16 10",1.73,5.03,3.48,3.32,2.67,5.5,4.09,96.49,"True",96.51,"True",0,"False",0,"False",0,"False",0,"False",50.84,"True",35.36,"True",0,"False",30.01,"True",0,"False",69.08,"True",2.98,34.86,30.12,69.26,30.08,85.75,20.4,81.75,20.3,70.28,32.59,31.69,"False"
"3204","14/11/16 11",1.75,5.22,3.03,3.46,3.01,5.5,4.31,97.9,"True",97.92,"True",0,"False",0,"False",0,"False",0,"False",50.59,"True",34.7,"True",0,"False",30.01,"True",0,"False",62.79,"True",2.97,34.1,30.16,70.14,30.12,86.3,19.97,82.46,19.87,69.85,32.61,31.71,"False"
"3205","14/11/16 12",1.63,5.03,3.45,3.69,3.46,5.5,4.41,97.66,"True",97.68,"True",0,"False",36.53,"True",0,"False",0,"False",50.08,"True",34.76,"True",0,"False",30.19,"True",0,"False",68.66,"True",2.97,34.23,29.13,88.54,29.21,86.4,19.99,82.37,19.88,69.26,32.04,31.14,"False"
"3206","14/11/16 13",1.55,4.85,3.92,3.95,3.84,5.5,4.33,96.62,"True",96.63,"True",0,"False",34.98,"True",0,"False",0,"False",50.11,"True",34.78,"True",0,"False",29.47,"True",0,"False",73.01,"True",2.98,34.79,29.11,91.25,29.18,86.31,20.55,82.9,20.44,72.13,32.02,31.12,"False"
"3207","14/11/16 14",1.64,4.74,4.45,4.15,3.68,5.5,4.95,96.14,"True",96.15,"True",0,"False",35.4,"True",0,"False",0,"False",50.04,"True",0,"False",0,"False",0,"False",0,"False",78.76,"True",2.98,35.05,29.09,90.5,29.16,86.41,29.92,62.96,29.92,58.16,32.03,31.13,"False"
"3208","14/11/16 15",1.87,4.68,4.95,4.34,2.97,5.11,3.12,95.79,"True",95.81,"True",0,"False",34.42,"True",0,"False",0,"False",50.39,"True",0,"False",0,"False",0,"False",0,"False",81.1,"True",2.98,35.23,29.07,92.15,29.13,85.7,30.17,62.68,30.17,55.53,32.01,31.11,"False"
"3209","14/11/16 16",2.02,4.69,5.28,4.29,2.33,5.11,2.58,96.13,"True",96.15,"True",0,"False",0,"False",0,"False",0,"False",49.81,"True",0,"False",0,"False",32.62,"True",0,"False",74.11,"True",2.98,35.05,29.98,72.12,29.94,87.65,27.13,61.61,27.01,68.08,32.48,31.58,"False"
"3210","14/11/16 17",2.17,5.12,4.87,3.9,1.63,5.31,2.7,95.24,"True",95.26,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.46,"True",0,"False",58.37,"True",2.98,35.53,32.53,71.22,32.53,62.76,27.61,61.48,27.49,69.11,34.76,33.86,"False"
"3211","14/11/16 18",2.31,5.39,4.44,2.99,1.87,5.5,3.04,93.42,"True",93.44,"True",0,"False",0,"False",0,"False",0,"False",50.16,"True",35.52,"True",0,"False",30.38,"True",0,"False",0,"False",2.98,36.49,28.39,72.59,28.35,85.37,21.61,82.67,21.5,70.27,39.41,29.77,"False"
"3212","14/11/16 19",2.53,4.86,4.08,3.19,2.39,5.5,3.42,93.95,"True",93.97,"True",0,"False",0,"False",0,"False",0,"False",49.96,"True",36.13,"True",0,"False",29.6,"True",0,"False",0,"False",2.98,36.22,27.87,72.95,27.83,85.25,21.5,81.48,21.39,72.66,39.18,29.25,"False"
"3213","14/11/16 20",2.72,4.33,3.75,3.34,2.66,5.5,4.17,94.55,"True",94.57,"True",0,"False",0,"False",0,"False",0,"False",50.11,"True",35.74,"True",0,"False",30.5,"True",0,"False",0,"False",2.98,35.9,27.33,71.34,27.29,84.41,21.16,81.84,21.05,69.42,38.91,28.71,"False"
"3214","14/11/16 21",2.85,3.8,3.37,3.24,2.98,5.5,4.16,94,"True",94.02,"True",0,"False",0,"False",0,"False",0,"False",50.17,"True",36.02,"True",0,"False",30.37,"True",0,"False",0,"False",2.98,36.19,26.8,68.17,26.76,83.75,21.45,81.63,21.34,70.15,39.25,28.17,"False"
"3215","14/11/16 22",3.01,3.18,3.09,2.93,3.2,5.5,4.31,94.24,"True",94.26,"True",0,"False",35.02,"True",0,"False",0,"False",48.8,"True",35.46,"True",0,"False",30.49,"True",0,"False",0,"False",2.98,36.06,22.9,84.96,22.97,82.6,21.51,82.68,21.4,69.81,39.17,24.68,"False"
"3216","14/11/16 23",3.15,2.29,3.45,2.53,3.58,5.5,4.35,93.38,"True",93.4,"True",0,"False",33.19,"True",0,"False",0,"False",48.43,"True",35.36,"True",0,"False",30.47,"True",0,"False",0,"False",2.98,36.52,22.27,87.38,22.33,82.66,22.02,83.37,21.91,70.38,39.68,24.02,"False"
"3217","15/11/16 00",3.32,1.43,3.9,2.4,4.01,5.5,4.51,92.45,"True",92.47,"True",0,"False",32.34,"True",0,"False",0,"False",47.21,"True",0,"False",0,"False",31.87,"True",0,"False",0,"False",2.98,37.01,21.64,88.1,21.7,84.24,29.5,63.66,29.38,73.12,40.58,23.36,"False"
"3218","15/11/16 01",3.65,0.59,4.36,2.77,3.36,5.4,4.41,88.61,"True",88.63,"True",0,"False",31.89,"True",0,"False",0,"False",46.19,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,39.02,20.96,88.11,21.02,85.35,34.56,63.27,34.56,59.28,43.32,22.66,"False"
"3219","15/11/16 02",3.83,0.62,4.84,3.37,2.76,5.09,3,94.64,"True",94.66,"True",0,"False",33.45,"True",0,"False",0,"False",48.73,"True",0,"False",0,"False",0,"False",0,"False",112.04,"True",2.98,35.85,25.75,90.44,25.81,85.58,31.52,62.92,31.52,58.27,28.87,27.97,"False"
"3220","15/11/16 03",3.86,0.92,5.34,3.67,2.2,5.13,2.81,94.58,"True",94.59,"True",0,"False",0,"False",0,"False",0,"False",47.82,"True",0,"False",0,"False",32.34,"True",0,"False",101.07,"True",2.98,35.88,27.78,75.86,27.74,89.18,28.8,62.91,28.67,70.73,30.43,29.53,"False"
"3221","15/11/16 04",3.89,1.48,5.09,4.48,1.75,5.47,3.54,93.73,"True",93.75,"True",0,"False",0,"False",0,"False",0,"False",47.26,"True",0,"False",0,"False",31.99,"True",0,"False",100.48,"True",2.98,36.33,28.33,75.61,28.3,90.76,29.15,62.74,29.03,72.34,30.98,30.08,"False"
"3222","15/11/16 05",4.03,2.33,4.84,3.94,1.65,5.5,4.79,93.37,"True",93.39,"True",0,"False",0,"False",0,"False",0,"False",0,"False",37.04,"True",0,"False",0,"False",0,"False",79.77,"True",2.98,36.52,31.61,76.5,31.61,66.3,28.7,86.98,28.7,61.4,33.95,33.05,"False"
"3223","15/11/16 06",4.15,3.1,4.67,3.1,2.47,5.29,3.89,93.61,"True",93.63,"True",0,"False",0,"False",0,"False",0,"False",50.05,"True",37.34,"True",0,"False",0,"False",0,"False",94.32,"True",2.98,36.39,29.35,74.99,29.31,86.54,28.62,86.33,28.62,59.7,31.97,31.07,"False"
"3224","15/11/16 07",4.22,3.56,4.41,3.49,3.14,5,2.72,94.24,"True",94.26,"True",0,"False",0,"False",0,"False",0,"False",49.2,"True",37.39,"True",0,"False",0,"False",0,"False",90.23,"True",2.98,36.06,29.63,72.31,29.59,88.48,28.44,86.07,28.44,56.01,32.22,31.32,"False"
"3225","15/11/16 08",4.13,3.98,4.04,4.15,3.65,5.13,2.66,95.33,"True",95.35,"True",0,"False",0,"False",0,"False",0,"False",51.04,"True",35.43,"True",0,"False",31.21,"True",0,"False",84.76,"True",2.98,35.48,29.65,71.19,29.61,84.89,21.84,83.07,21.72,67.71,32.22,31.32,"False"
"3226","15/11/16 09",3.99,4.32,3.64,3.75,3.94,5.33,2.81,95.08,"True",95.1,"True",0,"False",0,"False",0,"False",0,"False",50.47,"True",0,"False",0,"False",33.11,"True",0,"False",83.98,"True",2.98,35.61,29.99,72.29,29.95,86.37,28.61,62.91,28.48,67.75,32.55,31.65,"False"
"3227","15/11/16 10",3.98,4.67,3.3,3.96,3.19,5.47,2.68,95.1,"True",95.12,"True",0,"False",0,"False",0,"False",0,"False",50.31,"True",0,"False",0,"False",32.88,"True",0,"False",81.91,"True",2.98,35.6,30.25,70.56,30.21,86.94,28.63,62.63,28.5,68.62,32.8,31.9,"False"
"3228","15/11/16 11",3.97,4.92,3.12,4.25,2.51,5.5,3.07,95.26,"True",95.28,"True",0,"False",36.38,"True",0,"False",0,"False",50.25,"True",0,"False",0,"False",31.77,"True",0,"False",85.32,"True",2.98,35.52,29.29,88.98,29.37,86.22,28.75,61.9,28.63,72.71,32.3,31.4,"False"
"3229","15/11/16 12",3.95,4.91,3.6,4.36,1.82,5.5,3.72,94.59,"True",94.61,"True",0,"False",36.62,"True",0,"False",0,"False",49.49,"True",0,"False",0,"False",31.46,"True",0,"False",87.6,"True",2.98,35.87,29.29,88.54,29.37,87.7,28.97,61.89,28.85,74,32.3,31.4,"False"
"3230","15/11/16 13",3.95,5.2,4.08,3.67,1.76,5.5,4.42,94.51,"True",94.53,"True",0,"False",36.98,"True",0,"False",0,"False",0,"False",36.11,"True",0,"False",29.13,"True",0,"False",76.14,"True",2.98,35.92,31.12,89.72,31.24,61.37,22.49,82.51,22.39,75.14,33.67,32.77,"False"
"3231","15/11/16 14",3.94,5.35,4.55,3.04,2.26,5.34,4.08,94.64,"True",94.66,"True",0,"False",35.77,"True",0,"False",0,"False",50.88,"True",37.91,"True",0,"False",0,"False",0,"False",84.06,"True",2.98,35.85,29.72,90.48,29.79,85.38,28.05,84.7,28.05,58.1,32.71,31.81,"False"
"3232","15/11/16 15",3.97,5.32,5.04,3.16,2.74,4.98,2.48,94.55,"True",94.57,"True",0,"False",34.82,"True",0,"False",0,"False",50.28,"True",35.7,"True",0,"False",31.27,"True",0,"False",83.92,"True",2.98,35.89,29.72,92.13,29.78,86.58,22.07,82.82,21.96,67.89,32.69,31.79,"False"
"3233","15/11/16 16",3.89,5.47,5.14,3.53,3.17,5.2,2.72,94.98,"True",95,"True",0,"False",0,"False",0,"False",0,"False",50.45,"True",35.35,"True",0,"False",31.09,"True",0,"False",76.65,"True",2.98,35.67,30.83,73.8,30.79,87.23,21.95,83.31,21.84,68.25,33.34,32.44,"False"
"3234","15/11/16 17",4.04,5.15,4.8,3.9,3.64,5.43,3.03,91.23,"True",91.25,"True",0,"False",0,"False",0,"False",0,"False",49.34,"True",35.8,"True",0,"False",31.27,"True",0,"False",0,"False",2.98,37.65,28.21,73.26,28.17,86.79,23.13,83.72,23.02,68.82,41.13,29.58,"False"
"3235","15/11/16 18",4.27,4.62,4.45,4.26,4.06,5.5,3.56,89.39,"True",89.41,"True",0,"False",0,"False",0,"False",0,"False",49.38,"True",0,"False",0,"False",31.9,"True",0,"False",0,"False",2.98,38.62,27.68,71.61,27.64,86.19,31.37,62.77,31.25,74.9,42.62,29.05,"False"
